window_id,sim_id,sim_count,topology_type,topology_param,N,epsilon,beta,c,eta,kappa0,kappa_c_thresh,kappa_c_deriv,kappa_c_label,label_method,window_end_kappa,lead_fraction,gc_initial,gc_final,gc_drop,seed
sim_00012_win_017,sim_00012,12,ER_dense,0.03232609036368651,50,0.276278096314731,0.5410771870758465,0.08932287785440486,0.00023496077917085006,0.26688096828604346,0.6160550931972286,0.615914069721901,0.615914069721901,derivative,0.4905442001556476,0.8,0.94,0.0,0.94,504
sim_00012_win_018,sim_00012,12,ER_dense,0.03232609036368651,50,0.276278096314731,0.5410771870758465,0.08932287785440486,0.00023496077917085006,0.26688096828604346,0.6160550931972286,0.615914069721901,0.615914069721901,derivative,0.4912493175322857,0.8,0.94,0.0,0.94,504
sim_00012_win_019,sim_00012,12,ER_dense,0.03232609036368651,50,0.276278096314731,0.5410771870758465,0.08932287785440486,0.00023496077917085006,0.26688096828604346,0.6160550931972286,0.615914069721901,0.615914069721901,derivative,0.49195443490892377,0.8,0.94,0.0,0.94,504
sim_00012_win_020,sim_00012,12,ER_dense,0.03232609036368651,50,0.276278096314731,0.5410771870758465,0.08932287785440486,0.00023496077917085006,0.26688096828604346,0.6160550931972286,0.615914069721901,0.615914069721901,derivative,0.49265955228556185,0.8,0.94,0.0,0.94,504
sim_00012_win_021,sim_00012,12,ER_dense,0.03232609036368651,50,0.276278096314731,0.5410771870758465,0.08932287785440486,0.00023496077917085006,0.26688096828604346,0.6160550931972286,0.615914069721901,0.615914069721901,derivative,0.49336466966219994,0.8,0.94,0.0,0.94,504
sim_00012_win_022,sim_00012,12,ER_dense,0.03232609036368651,50,0.276278096314731,0.5410771870758465,0.08932287785440486,0.00023496077917085006,0.26688096828604346,0.6160550931972286,0.615914069721901,0.615914069721901,derivative,0.494069787038838,0.8,0.94,0.0,0.94,504
sim_00012_win_023,sim_00012,12,ER_dense,0.03232609036368651,50,0.276278096314731,0.5410771870758465,0.08932287785440486,0.00023496077917085006,0.26688096828604346,0.6160550931972286,0.615914069721901,0.615914069721901,derivative,0.4947749044154761,0.8,0.94,0.0,0.94,504
sim_00012_win_024,sim_00012,12,ER_dense,0.03232609036368651,50,0.276278096314731,0.5410771870758465,0.08932287785440486,0.00023496077917085006,0.26688096828604346,0.6160550931972286,0.615914069721901,0.615914069721901,derivative,0.548504848515299,0.9,0.94,0.0,0.94,504
sim_00012_win_025,sim_00012,12,ER_dense,0.03232609036368651,50,0.276278096314731,0.5410771870758465,0.08932287785440486,0.00023496077917085006,0.26688096828604346,0.6160550931972286,0.615914069721901,0.615914069721901,derivative,0.5492099658919372,0.9,0.94,0.0,0.94,504
sim_00012_win_026,sim_00012,12,ER_dense,0.03232609036368651,50,0.276278096314731,0.5410771870758465,0.08932287785440486,0.00023496077917085006,0.26688096828604346,0.6160550931972286,0.615914069721901,0.615914069721901,derivative,0.5499150832685753,0.9,0.94,0.0,0.94,504
sim_00012_win_027,sim_00012,12,ER_dense,0.03232609036368651,50,0.276278096314731,0.5410771870758465,0.08932287785440486,0.00023496077917085006,0.26688096828604346,0.6160550931972286,0.615914069721901,0.615914069721901,derivative,0.5506202006452133,0.9,0.94,0.0,0.94,504
sim_00012_win_028,sim_00012,12,ER_dense,0.03232609036368651,50,0.276278096314731,0.5410771870758465,0.08932287785440486,0.00023496077917085006,0.26688096828604346,0.6160550931972286,0.615914069721901,0.615914069721901,derivative,0.5513253180218515,0.9,0.94,0.0,0.94,504
sim_00012_win_029,sim_00012,12,ER_dense,0.03232609036368651,50,0.276278096314731,0.5410771870758465,0.08932287785440486,0.00023496077917085006,0.26688096828604346,0.6160550931972286,0.615914069721901,0.615914069721901,derivative,0.5520304353984895,0.9,0.94,0.0,0.94,504
sim_00012_win_030,sim_00012,12,ER_dense,0.03232609036368651,50,0.276278096314731,0.5410771870758465,0.08932287785440486,0.00023496077917085006,0.26688096828604346,0.6160550931972286,0.615914069721901,0.615914069721901,derivative,0.5527355527751276,0.9,0.94,0.0,0.94,504
sim_00012_win_031,sim_00012,12,ER_dense,0.03232609036368651,50,0.276278096314731,0.5410771870758465,0.08932287785440486,0.00023496077917085006,0.26688096828604346,0.6160550931972286,0.615914069721901,0.615914069721901,derivative,0.5534406701517658,0.9,0.94,0.0,0.94,504
sim_00012_win_032,sim_00012,12,ER_dense,0.03232609036368651,50,0.276278096314731,0.5410771870758465,0.08932287785440486,0.00023496077917085006,0.26688096828604346,0.6160550931972286,0.615914069721901,0.615914069721901,derivative,0.5541457875284039,0.9,0.94,0.0,0.94,504
sim_00012_win_033,sim_00012,12,ER_dense,0.03232609036368651,50,0.276278096314731,0.5410771870758465,0.08932287785440486,0.00023496077917085006,0.26688096828604346,0.6160550931972286,0.615914069721901,0.615914069721901,derivative,0.5548509049050419,0.9,0.94,0.0,0.94,504
sim_00012_win_034,sim_00012,12,ER_dense,0.03232609036368651,50,0.276278096314731,0.5410771870758465,0.08932287785440486,0.00023496077917085006,0.26688096828604346,0.6160550931972286,0.615914069721901,0.615914069721901,derivative,0.55555602228168,0.9,0.94,0.0,0.94,504
sim_00012_win_035,sim_00012,12,ER_dense,0.03232609036368651,50,0.276278096314731,0.5410771870758465,0.08932287785440486,0.00023496077917085006,0.26688096828604346,0.6160550931972286,0.615914069721901,0.615914069721901,derivative,0.5562611396583181,0.9,0.94,0.0,0.94,504
sim_00012_win_036,sim_00012,12,ER_dense,0.03232609036368651,50,0.276278096314731,0.5410771870758465,0.08932287785440486,0.00023496077917085006,0.26688096828604346,0.6160550931972286,0.615914069721901,0.615914069721901,derivative,0.5793889896120477,0.95,0.94,0.0,0.94,504
sim_00012_win_037,sim_00012,12,ER_dense,0.03232609036368651,50,0.276278096314731,0.5410771870758465,0.08932287785440486,0.00023496077917085006,0.26688096828604346,0.6160550931972286,0.615914069721901,0.615914069721901,derivative,0.5800941069886858,0.95,0.94,0.0,0.94,504
sim_00012_win_038,sim_00012,12,ER_dense,0.03232609036368651,50,0.276278096314731,0.5410771870758465,0.08932287785440486,0.00023496077917085006,0.26688096828604346,0.6160550931972286,0.615914069721901,0.615914069721901,derivative,0.5807992243653239,0.95,0.94,0.0,0.94,504
sim_00012_win_039,sim_00012,12,ER_dense,0.03232609036368651,50,0.276278096314731,0.5410771870758465,0.08932287785440486,0.00023496077917085006,0.26688096828604346,0.6160550931972286,0.615914069721901,0.615914069721901,derivative,0.581504341741962,0.95,0.94,0.0,0.94,504
sim_00012_win_040,sim_00012,12,ER_dense,0.03232609036368651,50,0.276278096314731,0.5410771870758465,0.08932287785440486,0.00023496077917085006,0.26688096828604346,0.6160550931972286,0.615914069721901,0.615914069721901,derivative,0.5822094591186,0.95,0.94,0.0,0.94,504
sim_00012_win_041,sim_00012,12,ER_dense,0.03232609036368651,50,0.276278096314731,0.5410771870758465,0.08932287785440486,0.00023496077917085006,0.26688096828604346,0.6160550931972286,0.615914069721901,0.615914069721901,derivative,0.5829145764952381,0.95,0.94,0.0,0.94,504
sim_00012_win_042,sim_00012,12,ER_dense,0.03232609036368651,50,0.276278096314731,0.5410771870758465,0.08932287785440486,0.00023496077917085006,0.26688096828604346,0.6160550931972286,0.615914069721901,0.615914069721901,derivative,0.5836196938718763,0.95,0.94,0.0,0.94,504
sim_00012_win_043,sim_00012,12,ER_dense,0.03232609036368651,50,0.276278096314731,0.5410771870758465,0.08932287785440486,0.00023496077917085006,0.26688096828604346,0.6160550931972286,0.615914069721901,0.615914069721901,derivative,0.5843248112485143,0.95,0.94,0.0,0.94,504
sim_00012_win_044,sim_00012,12,ER_dense,0.03232609036368651,50,0.276278096314731,0.5410771870758465,0.08932287785440486,0.00023496077917085006,0.26688096828604346,0.6160550931972286,0.615914069721901,0.615914069721901,derivative,0.5850299286251525,0.95,0.94,0.0,0.94,504
sim_00012_win_045,sim_00012,12,ER_dense,0.03232609036368651,50,0.276278096314731,0.5410771870758465,0.08932287785440486,0.00023496077917085006,0.26688096828604346,0.6160550931972286,0.615914069721901,0.615914069721901,derivative,0.5857350460017905,0.95,0.94,0.0,0.94,504
sim_00012_win_046,sim_00012,12,ER_dense,0.03232609036368651,50,0.276278096314731,0.5410771870758465,0.08932287785440486,0.00023496077917085006,0.26688096828604346,0.6160550931972286,0.615914069721901,0.615914069721901,derivative,0.5864401633784286,0.95,0.94,0.0,0.94,504
sim_00012_win_047,sim_00012,12,ER_dense,0.03232609036368651,50,0.276278096314731,0.5410771870758465,0.08932287785440486,0.00023496077917085006,0.26688096828604346,0.6160550931972286,0.615914069721901,0.615914069721901,derivative,0.5871452807550668,0.95,0.94,0.0,0.94,504
sim_00012_win_048,sim_00012,12,ER_dense,0.03232609036368651,50,0.276278096314731,0.5410771870758465,0.08932287785440486,0.00023496077917085006,0.26688096828604346,0.6160550931972286,0.615914069721901,0.615914069721901,derivative,0.5978630648799659,0.98,0.94,0.0,0.94,504
sim_00012_win_049,sim_00012,12,ER_dense,0.03232609036368651,50,0.276278096314731,0.5410771870758465,0.08932287785440486,0.00023496077917085006,0.26688096828604346,0.6160550931972286,0.615914069721901,0.615914069721901,derivative,0.5985681822566038,0.98,0.94,0.0,0.94,504
sim_00012_win_050,sim_00012,12,ER_dense,0.03232609036368651,50,0.276278096314731,0.5410771870758465,0.08932287785440486,0.00023496077917085006,0.26688096828604346,0.6160550931972286,0.615914069721901,0.615914069721901,derivative,0.5992732996332419,0.98,0.94,0.0,0.94,504
sim_00012_win_051,sim_00012,12,ER_dense,0.03232609036368651,50,0.276278096314731,0.5410771870758465,0.08932287785440486,0.00023496077917085006,0.26688096828604346,0.6160550931972286,0.615914069721901,0.615914069721901,derivative,0.5999784170098801,0.98,0.94,0.0,0.94,504
sim_00012_win_052,sim_00012,12,ER_dense,0.03232609036368651,50,0.276278096314731,0.5410771870758465,0.08932287785440486,0.00023496077917085006,0.26688096828604346,0.6160550931972286,0.615914069721901,0.615914069721901,derivative,0.6006835343865182,0.98,0.94,0.0,0.94,504
sim_00012_win_053,sim_00012,12,ER_dense,0.03232609036368651,50,0.276278096314731,0.5410771870758465,0.08932287785440486,0.00023496077917085006,0.26688096828604346,0.6160550931972286,0.615914069721901,0.615914069721901,derivative,0.6013886517631563,0.98,0.94,0.0,0.94,504
sim_00012_win_054,sim_00012,12,ER_dense,0.03232609036368651,50,0.276278096314731,0.5410771870758465,0.08932287785440486,0.00023496077917085006,0.26688096828604346,0.6160550931972286,0.615914069721901,0.615914069721901,derivative,0.6020937691397944,0.98,0.94,0.0,0.94,504
sim_00012_win_055,sim_00012,12,ER_dense,0.03232609036368651,50,0.276278096314731,0.5410771870758465,0.08932287785440486,0.00023496077917085006,0.26688096828604346,0.6160550931972286,0.615914069721901,0.615914069721901,derivative,0.6027988865164324,0.98,0.94,0.0,0.94,504
sim_00012_win_056,sim_00012,12,ER_dense,0.03232609036368651,50,0.276278096314731,0.5410771870758465,0.08932287785440486,0.00023496077917085006,0.26688096828604346,0.6160550931972286,0.615914069721901,0.615914069721901,derivative,0.6035040038930706,0.98,0.94,0.0,0.94,504
sim_00012_win_057,sim_00012,12,ER_dense,0.03232609036368651,50,0.276278096314731,0.5410771870758465,0.08932287785440486,0.00023496077917085006,0.26688096828604346,0.6160550931972286,0.615914069721901,0.615914069721901,derivative,0.6042091212697087,0.98,0.94,0.0,0.94,504
sim_00012_win_058,sim_00012,12,ER_dense,0.03232609036368651,50,0.276278096314731,0.5410771870758465,0.08932287785440486,0.00023496077917085006,0.26688096828604346,0.6160550931972286,0.615914069721901,0.615914069721901,derivative,0.6049142386463467,0.98,0.94,0.0,0.94,504
sim_00012_win_059,sim_00012,12,ER_dense,0.03232609036368651,50,0.276278096314731,0.5410771870758465,0.08932287785440486,0.00023496077917085006,0.26688096828604346,0.6160550931972286,0.615914069721901,0.615914069721901,derivative,0.6056193560229849,0.98,0.94,0.0,0.94,504
sim_00013_win_000,sim_00013,13,scale_free,,50,0.21442611970304667,0.43429835190139576,0.0853716819509867,0.0001527252877225928,0.34949357056039543,0.5769162414212007,0.5633497136955259,0.5633497136955259,derivative,0.39055981664892453,0.7,1.0,0.18,0.8200000000000001,588
sim_00013_win_001,sim_00013,13,scale_free,,50,0.21442611970304667,0.43429835190139576,0.0853716819509867,0.0001527252877225928,0.34949357056039543,0.5769162414212007,0.5633497136955259,0.5633497136955259,derivative,0.3910181452883055,0.7,1.0,0.18,0.8200000000000001,588
sim_00013_win_002,sim_00013,13,scale_free,,50,0.21442611970304667,0.43429835190139576,0.0853716819509867,0.0001527252877225928,0.34949357056039543,0.5769162414212007,0.5633497136955259,0.5633497136955259,derivative,0.39147647392768636,0.7,1.0,0.18,0.8200000000000001,588
sim_00013_win_003,sim_00013,13,scale_free,,50,0.21442611970304667,0.43429835190139576,0.0853716819509867,0.0001527252877225928,0.34949357056039543,0.5769162414212007,0.5633497136955259,0.5633497136955259,derivative,0.39193480256706725,0.7,1.0,0.18,0.8200000000000001,588
sim_00013_win_004,sim_00013,13,scale_free,,50,0.21442611970304667,0.43429835190139576,0.0853716819509867,0.0001527252877225928,0.34949357056039543,0.5769162414212007,0.5633497136955259,0.5633497136955259,derivative,0.39239313120644814,0.7,1.0,0.18,0.8200000000000001,588
sim_00013_win_005,sim_00013,13,scale_free,,50,0.21442611970304667,0.43429835190139576,0.0853716819509867,0.0001527252877225928,0.34949357056039543,0.5769162414212007,0.5633497136955259,0.5633497136955259,derivative,0.3928514598458291,0.7,1.0,0.18,0.8200000000000001,588
sim_00013_win_006,sim_00013,13,scale_free,,50,0.21442611970304667,0.43429835190139576,0.0853716819509867,0.0001527252877225928,0.34949357056039543,0.5769162414212007,0.5633497136955259,0.5633497136955259,derivative,0.39330978848521,0.7,1.0,0.18,0.8200000000000001,588
sim_00013_win_007,sim_00013,13,scale_free,,50,0.21442611970304667,0.43429835190139576,0.0853716819509867,0.0001527252877225928,0.34949357056039543,0.5769162414212007,0.5633497136955259,0.5633497136955259,derivative,0.39376811712459087,0.7,1.0,0.18,0.8200000000000001,588
sim_00013_win_008,sim_00013,13,scale_free,,50,0.21442611970304667,0.43429835190139576,0.0853716819509867,0.0001527252877225928,0.34949357056039543,0.5769162414212007,0.5633497136955259,0.5633497136955259,derivative,0.3942264457639718,0.7,1.0,0.18,0.8200000000000001,588
sim_00013_win_009,sim_00013,13,scale_free,,50,0.21442611970304667,0.43429835190139576,0.0853716819509867,0.0001527252877225928,0.34949357056039543,0.5769162414212007,0.5633497136955259,0.5633497136955259,derivative,0.3946847744033527,0.7,1.0,0.18,0.8200000000000001,588
sim_00013_win_010,sim_00013,13,scale_free,,50,0.21442611970304667,0.43429835190139576,0.0853716819509867,0.0001527252877225928,0.34949357056039543,0.5769162414212007,0.5633497136955259,0.5633497136955259,derivative,0.3951431030427336,0.7,1.0,0.18,0.8200000000000001,588
sim_00013_win_011,sim_00013,13,scale_free,,50,0.21442611970304667,0.43429835190139576,0.0853716819509867,0.0001527252877225928,0.34949357056039543,0.5769162414212007,0.5633497136955259,0.5633497136955259,derivative,0.3956014316821145,0.7,1.0,0.18,0.8200000000000001,588
sim_00013_win_012,sim_00013,13,scale_free,,50,0.21442611970304667,0.43429835190139576,0.0853716819509867,0.0001527252877225928,0.34949357056039543,0.5769162414212007,0.5633497136955259,0.5633497136955259,derivative,0.44693423929277587,0.8,1.0,0.18,0.8200000000000001,588
sim_00013_win_013,sim_00013,13,scale_free,,50,0.21442611970304667,0.43429835190139576,0.0853716819509867,0.0001527252877225928,0.34949357056039543,0.5769162414212007,0.5633497136955259,0.5633497136955259,derivative,0.4473925679321568,0.8,1.0,0.18,0.8200000000000001,588
sim_00013_win_014,sim_00013,13,scale_free,,50,0.21442611970304667,0.43429835190139576,0.0853716819509867,0.0001527252877225928,0.34949357056039543,0.5769162414212007,0.5633497136955259,0.5633497136955259,derivative,0.4478508965715377,0.8,1.0,0.18,0.8200000000000001,588
sim_00013_win_015,sim_00013,13,scale_free,,50,0.21442611970304667,0.43429835190139576,0.0853716819509867,0.0001527252877225928,0.34949357056039543,0.5769162414212007,0.5633497136955259,0.5633497136955259,derivative,0.44830922521091865,0.8,1.0,0.18,0.8200000000000001,588
sim_00013_win_016,sim_00013,13,scale_free,,50,0.21442611970304667,0.43429835190139576,0.0853716819509867,0.0001527252877225928,0.34949357056039543,0.5769162414212007,0.5633497136955259,0.5633497136955259,derivative,0.44876755385029954,0.8,1.0,0.18,0.8200000000000001,588
sim_00013_win_017,sim_00013,13,scale_free,,50,0.21442611970304667,0.43429835190139576,0.0853716819509867,0.0001527252877225928,0.34949357056039543,0.5769162414212007,0.5633497136955259,0.5633497136955259,derivative,0.44922588248968043,0.8,1.0,0.18,0.8200000000000001,588
sim_00013_win_018,sim_00013,13,scale_free,,50,0.21442611970304667,0.43429835190139576,0.0853716819509867,0.0001527252877225928,0.34949357056039543,0.5769162414212007,0.5633497136955259,0.5633497136955259,derivative,0.4496842111290613,0.8,1.0,0.18,0.8200000000000001,588
sim_00013_win_019,sim_00013,13,scale_free,,50,0.21442611970304667,0.43429835190139576,0.0853716819509867,0.0001527252877225928,0.34949357056039543,0.5769162414212007,0.5633497136955259,0.5633497136955259,derivative,0.4501425397684422,0.8,1.0,0.18,0.8200000000000001,588
sim_00013_win_020,sim_00013,13,scale_free,,50,0.21442611970304667,0.43429835190139576,0.0853716819509867,0.0001527252877225928,0.34949357056039543,0.5769162414212007,0.5633497136955259,0.5633497136955259,derivative,0.45060086840782315,0.8,1.0,0.18,0.8200000000000001,588
sim_00013_win_021,sim_00013,13,scale_free,,50,0.21442611970304667,0.43429835190139576,0.0853716819509867,0.0001527252877225928,0.34949357056039543,0.5769162414212007,0.5633497136955259,0.5633497136955259,derivative,0.45105919704720404,0.8,1.0,0.18,0.8200000000000001,588
sim_00013_win_022,sim_00013,13,scale_free,,50,0.21442611970304667,0.43429835190139576,0.0853716819509867,0.0001527252877225928,0.34949357056039543,0.5769162414212007,0.5633497136955259,0.5633497136955259,derivative,0.451517525686585,0.8,1.0,0.18,0.8200000000000001,588
